,Genre,ZCR_Mean,RMSE_Mean,MFCCS0,MFCCS1,MFCCS2,MFCCS3,MFCCS4,MFCCS5,MFCCS6,MFCCS7,MFCCS8,MFCCS9,MFCCS10,MFCCS11,MFCCS12
4463,Rock,0.10929397494,8.5473632812,,-18.465930939,105.39540863,-59.670360565,46.121322632,-8.4574069977,35.174503326,-13.900700569,27.762390137,-4.8595404625,13.43477726,-4.051264286,5.0726652145
4464,Electronic,0.043767731637,2.1617987156,,-218.41966248,159.38983154,-43.992454529,41.690254211,3.5497059822,20.824440002,-14.644496918,1.2312098742,-13.834917068,-1.0959401131,-15.317927361,-4.1069917679
4465,Electronic,0.044554144144,1.9806818962,,-304.62261963,149.89569092,2.7266945839,18.662418365,3.9402492046,6.5049190521,3.4447984695,2.7374689579,0.54910427332,2.4977226257,-3.1043708324,0.28495168686
4466,Electronic,0.056462813169,6.0241851807,,-141.09971619,112.21353912,-33.476657867,16.265102386,-14.613499641,12.429815292,-4.8179249763,7.121696949,-3.336129427,3.4062955379,-0.58895272017,6.4507536888
4467,Hip-Hop,0.058361019939,4.6219210625,,-154.03713989,125.1770401,-35.262622833,18.719869614,7.2578549385,19.360776901,-5.2089743614,2.3364186287,3.5469470024,3.6724550724,-5.0652394295,1.2203356028
4468,Hip-Hop,0.053644504398,5.5333418846,,-141.2308197,131.02796936,-25.20463562,39.189739227,6.9435276985,16.747776031,-8.7002038956,1.3923358917,-0.64521974325,0.91127049923,-4.4926271439,3.0561547279
4469,Hip-Hop,0.05351466313,4.0203623772,,-195.26879883,110.50127411,-27.70511055,37.988853455,8.0060138702,15.277617455,-6.442489624,4.3789858818,1.9572755098,0.44218364358,1.3680942059,1.575689435
4470,Electronic,0.046001378447,4.1776413918,,-179.85641479,177.04098511,-41.392116547,4.572101593,-3.2575423717,0.38637247682,-4.2200770378,-4.0677022934,-8.0687599182,-4.1282467842,3.8974678516,1.4618016481
4471,Electronic,0.043063599616,7.0339584351,,-108.3082428,189.54464722,-40.580741882,17.171775818,-6.87444067,13.466619492,-2.6370892525,3.2667496204,-6.5649652481,1.6565687656,3.448731184,1.7458721399
4472,Experimental,0.048408284783,2.7006106377,,-313.05166626,185.85655212,19.199735641,-2.2824337482,7.0649819374,-2.2398469448,-13.444688797,-4.3017373085,-9.9958229065,-11.954834938,-5.3813028336,-9.6740102768
4473,Rock,0.087784163654,7.1200056076,,-47.884883881,115.87862396,-36.464912415,47.096294403,-6.6594109535,26.842391968,-8.8172979355,23.90921402,-12.447425842,10.137907028,-6.3780994415,11.588956833
4474,Electronic,0.063870340586,3.4203999043,,-109.57990265,99.767662048,1.32736063,20.161045074,-6.664308548,11.562382698,-8.4288358688,7.2199039459,-9.5706338882,7.1726799011,-10.466928482,5.3811159134
4475,Experimental,0.028532983735,0.91107565165,,-474.09655762,99.710983276,40.43523407,-0.72962135077,-15.044821739,-13.481852531,-9.7211399078,-6.5323929787,-9.178229332,-15.540408134,-20.431596756,-24.446516037
4476,Electronic,0.071722075343,5.5923142433,,-116.68291473,117.46434021,-28.914997101,29.536682129,-11.20638752,19.076284409,-14.497296333,6.9591903687,-2.0647029877,8.1984148026,-1.4804704189,0.74531382322
4477,Electronic,0.060274388641,6.1853151321,,-138.30686951,108.20632935,-10.835017204,40.331157684,-1.3985484838,18.353849411,-2.8570744991,14.044631958,5.1977257729,13.291799545,2.5647761822,7.3093323708
4478,Rock,0.07481879741,8.0598173141,,-62.231372833,139.0400238,-45.452125549,48.525642395,-7.4389724731,20.450340271,-11.265165329,26.761651993,-3.6582672596,13.672655106,-2.447381258,7.1044864655
4479,International,0.084441460669,4.4326863289,,-168.17108154,137.24385071,-69.803344727,32.174301147,-19.121084213,-14.453835487,-27.462247849,16.055202484,-9.1322822571,-23.146366119,14.444633484,-4.3292665482
4480,International,0.061520531774,1.7063692808,,-254.18217468,144.1789856,-43.31873703,42.884132385,-10.278497696,-1.4121869802,-22.473106384,14.109501839,-8.5044078827,-20.88933754,10.321389198,-8.396944046
4481,International,0.08623740077,3.2392752171,,-200.09658813,126.68135071,-64.648872375,36.128494263,-14.432069778,-13.638226509,-28.334030151,17.403902054,-7.6074304581,-27.513366699,7.8668675423,-9.9327430725
4482,International,0.079491853714,2.7091770172,,-188.46383667,145.67674255,-55.206771851,45.837520599,-15.068248749,-5.6108546257,-19.469697952,11.739624023,-8.3633117676,-14.751901627,5.4478535652,-4.439593792
4483,International,0.091186277568,1.4642723799,,-302.66824341,109.70126343,-66.180297852,23.8836689,-9.6920871735,-19.30465126,-2.076264143,-3.609909296,-11.682813644,2.1035666466,12.444554329,0.0072217700072
4484,International,0.086538657546,1.902887702,,-262.86712646,112.71217346,-67.922691345,19.417030334,-10.668321609,-23.1668396,-1.1913307905,-4.7670397758,-16.085039139,-4.2146344185,12.362122536,-2.8345153332
4485,International,0.083388648927,1.2358496189,,-289.65820312,146.75715637,-68.062042236,27.498600006,-21.174440384,-16.166885376,-4.725605011,-0.75473088026,-14.622067451,-12.983293533,9.6137428284,-2.8147599697
4486,International,0.04983862862,0.88848155737,,-351.78924561,153.66210938,-21.958673477,21.875778198,-14.354849815,-23.082431793,4.4492945671,9.509475708,-6.30554533,-14.11623764,4.5458035469,0.80749845505
4487,International,0.065375678241,3.7138626575,,-247.06765747,108.47480774,-73.212814331,20.218954086,-37.249221802,-5.0325689316,0.417229563,-3.9944925308,-2.4021735191,0.078605517745,6.7948703766,-7.6627874374
4488,International,0.055312540382,1.934975028,,-281.78439331,141.35305786,-40.65945816,17.872673035,-20.107572556,-12.347857475,-5.6805434227,-9.1055221558,-11.382639885,-9.7650156021,4.2688641548,-6.2589378357
4489,International,0.04393979907,3.2041931152,,-261.99475098,121.23116302,-27.692642212,19.097864151,-15.054854393,-20.811496735,-10.893109322,-12.347108841,-11.212377548,-11.510725975,3.8169109821,-5.3066263199
4490,International,0.075817801058,1.6439672709,,-259.59683228,126.40149689,-48.399120331,12.345092773,-8.8277778625,-25.426319122,-1.44472754,0.073342934251,-14.819624901,-12.687768936,3.4952788353,-1.4875771999
4491,International,0.076482638717,1.6094535589,,-237.70489502,132.04124451,-57.07276535,27.131940842,-22.442550659,5.5047898293,-7.654094696,2.7162792683,-5.0024027824,-9.0879716873,9.7873859406,-1.8510029316
4492,International,0.065817788243,1.5404615402,,-273.95846558,106.25693512,-43.673202515,16.258998871,-19.193580627,-16.114131927,-11.22537899,-5.3045954704,-5.7741889954,-14.09438324,5.89656353,2.2232446671
4493,International,0.068967014551,1.7305395603,,-267.31661987,120.92285919,-63.364807129,21.649747849,-26.872150421,-15.252802849,-7.1378006935,-3.790594101,-5.8527569771,-7.756790638,10.334082603,-1.431073904
4494,International,0.073418021202,2.4984703064,,-213.24409485,134.31793213,-64.281585693,29.357322693,-29.638635635,-6.1065649986,-18.551803589,-4.7506914139,-8.6553630829,-9.8584871292,3.6659393311,-5.2494044304
4495,International,0.071311809123,3.1939723492,,-211.80888367,128.78463745,-63.744918823,29.069612503,-21.444293976,-17.238580704,-12.999908447,1.4618899822,-9.0552005768,-18.139701843,6.2715606689,-3.0871827602
4496,International,0.082060433924,2.3156032562,,-232.12767029,117.84030151,-73.326644897,32.155258179,-31.683288574,-12.034344673,-19.020950317,-3.5340065956,-12.73865509,-12.574636459,9.9823589325,-4.639146328
4497,International,0.058056525886,2.7621150017,,-230.94271851,137.83958435,-54.231777191,24.507076263,-21.550550461,-18.092857361,-8.0202350616,-7.0703997612,-6.9376592636,-13.345709801,2.0207748413,-0.904486835
4498,Rock,0.044180143625,6.3574671745,,-98.836013794,196.88674927,-45.422225952,28.133159637,-1.1835254431,11.746084213,-9.2030534744,4.1881856918,-7.0377373695,3.4106371403,3.6499581337,-0.072985179722
4499,Rock,0.055786333978,5.7048397064,,-79.912078857,171.63070679,-40.7186203,34.07800293,-12.258799553,19.911775589,-17.097867966,9.1990346909,-12.29522419,10.998910904,-1.6977928877,3.4350280762
4500,Rock,0.081918828189,7.2990684509,,-59.370475769,155.7610321,-71.002258301,44.698947906,1.7095038891,23.43091774,-18.988935471,9.5791072845,-5.3513712883,0.62011003494,-0.31661260128,-4.1958212852
4501,Rock,0.095880873501,6.8957901001,,-45.445484161,145.27372742,-68.360481262,54.662391663,-7.6691212654,22.152872086,-24.759895325,13.910147667,-10.791000366,2.9496617317,-2.3522744179,-1.3727098703
4502,Rock,0.087836407125,7.9393959045,,-32.732906342,152.67216492,-75.699607849,45.935222626,-1.5350619555,24.883190155,-14.379779816,13.989385605,-6.2293896675,3.2643244267,-0.53486955166,-0.62236636877
4503,Rock,0.083892539144,6.976890564,,-73.026939392,154.74690247,-66.700302124,47.114974976,-2.7277860641,22.834213257,-16.00535965,13.211740494,-4.6375174522,2.027402401,-0.69656723738,0.14896948636
4504,Rock,0.10365629941,7.9717001915,,-25.565677643,145.94192505,-86.160362244,52.531661987,-5.3340554237,27.738798141,-16.891530991,14.657186508,-4.1476964951,3.9097318649,0.038795422763,-1.4847248793
4505,Rock,0.10286557674,7.5978403091,,-31.525413513,152.90408325,-86.204849243,53.161361694,-7.5975246429,23.567886353,-19.382480621,11.007637024,-4.9854393005,2.5560030937,0.63767415285,-3.2515850067
4506,Rock,0.086496941745,7.8570513725,,-38.399921417,154.61599731,-75.194366455,53.393611908,-2.5680551529,26.099822998,-21.955528259,15.188169479,-5.9670753479,4.0621509552,0.66082262993,0.36262875795
4507,Hip-Hop,0.048939183354,5.6521482468,,-129.79879761,126.04441071,5.3450012207,41.309436798,9.495716095,24.734619141,-0.57716822624,7.2404999733,-3.8641998768,4.0456008911,-9.8786449432,5.6095747948
4508,Electronic,0.067000903189,4.6916513443,,-193.39042664,122.79396057,-36.510063171,36.333595276,21.754896164,17.171726227,12.979675293,13.243570328,17.118217468,6.3760995865,7.2390942574,11.146187782
4509,Electronic,0.080792248249,7.2263569832,,-97.615310669,138.84126282,-42.611637115,52.695735931,-3.2562422752,20.674266815,-2.2717909813,8.5357694626,7.6358733177,-1.9730424881,8.7641201019,1.8845341206
4510,Electronic,0.055414494127,8.2617092133,,-78.563697815,128.76914978,-13.68017292,32.813014984,8.7797031403,16.669193268,-5.2132854462,13.466802597,3.4743330479,8.4406299591,-0.66879379749,15.216965675
4511,Hip-Hop,0.054352737963,6.2656316757,,-124.78434753,140.75860596,-30.104253769,38.590702057,10.198392868,18.060379028,-6.714764595,3.8846616745,1.0510234833,2.9851613045,-6.4346933365,4.09933424
4512,Hip-Hop,0.048795990646,5.9342455864,,-135.16413879,132.6320343,-30.942556381,38.330284119,5.1650524139,17.446826935,-7.7851753235,-0.80008012056,5.3025870323,3.7755978107,-8.2206945419,5.821844101
4513,Hip-Hop,0.13333179057,5.453912735,,-174.08305359,124.67440796,-21.238620758,19.345521927,5.1364221573,12.91261673,-8.145359993,-3.0367612839,0.23217955232,1.5338546038,-7.0535149574,5.8039464951
4514,Electronic,0.061454802752,4.0095186234,,-170.89070129,88.900817871,-7.6457214355,25.584104538,-13.997691154,10.629638672,-7.6078224182,4.206278801,-7.0721735954,5.5200834274,-5.9754528999,7.0461912155
4515,Electronic,0.10955288261,4.1019849777,,-160.91773987,71.226554871,2.2746624947,24.502868652,-12.755752563,15.663679123,-1.2376537323,6.196680069,-6.8193688393,-3.1535775661,-1.9708050489,0.42214012146
4516,Electronic,0.044794492424,2.651497364,,-215.95082092,135.36051941,-0.53238153458,31.513618469,-10.309124947,23.868034363,-0.72939622402,-0.15465414524,-2.5907256603,-0.26359641552,2.6854879856,3.7183632851
4517,Electronic,0.0628740713,4.2653827667,,-227.63508606,119.48532867,-7.4169273376,46.834526062,-10.481021881,15.834329605,2.0579242706,7.0054707527,-2.4219501019,1.0446876287,4.1228060722,2.6637444496
4518,Electronic,0.1322529465,2.7321157455,,-163.12365723,80.895332336,-11.57955265,29.222747803,-9.5797119141,27.937116623,-7.4932966232,13.308946609,-10.623892784,12.946949005,-6.2066864967,9.9760313034
4519,Electronic,0.054483991116,9.0674238205,,-50.622940063,111.57421875,-2.5482022762,29.10133934,-1.761146903,18.596715927,-2.9109511375,13.635556221,-6.3034152985,11.853367805,-5.6633367538,11.258930206
4520,Electronic,0.042270489037,1.9958531857,,-280.23352051,134.82977295,-15.523228645,33.682125092,13.562623024,30.472579956,11.40042305,18.217786789,4.9312314987,11.950956345,3.4865059853,10.286834717
4521,Electronic,0.035168409348,3.3094789982,,-269.76296997,180.50849915,24.779972076,25.647186279,3.6314272881,9.1278820038,3.9732806683,7.4437541962,0.44847035408,2.3063776493,0.1239227429,2.1165671349
4522,Electronic,0.063671655953,2.7137360573,,-304.36602783,72.404815674,3.0595710278,32.701759338,-12.025287628,7.822204113,-1.7409251928,12.919242859,2.212833643,3.9311976433,-1.8634941578,7.3040270805
4523,Rock,0.069457314909,7.2505192757,,-77.558670044,138.17871094,-46.086730957,62.709030151,-19.035211563,29.88809967,-6.9607539177,16.970966339,-2.3531498909,7.5252518654,-7.314743042,6.6955361366
4524,Rock,0.061827596277,8.2557144165,,-64.834663391,153.11853027,-55.191566467,62.667819977,7.9132518768,27.597043991,-11.609196663,11.385128975,-0.42963826656,10.361717224,-1.0649350882,6.7090029716
4525,Electronic,0.04570613429,8.5365686417,,-174.23742676,127.91437531,-10.168663979,44.300453186,9.8459825516,3.8407888412,9.9581537247,9.3334188461,-0.96276640892,4.5287342072,-2.0148994923,2.3912305832
4526,Hip-Hop,0.037688024342,5.4714894295,,-181.50300598,124.7405014,7.1578931808,41.089725494,13.441370964,21.613142014,2.0794169903,6.4859194756,5.7824702263,6.5826482773,-7.491517067,5.84233284
4527,Hip-Hop,0.056180439889,5.9391894341,,-167.88529968,122.94245148,-12.276795387,42.720230103,0.76600039005,22.031604767,1.7473422289,-0.051224816591,3.4617722034,0.037132527679,-2.3341727257,2.2157754898
4528,Hip-Hop,0.052563723177,6.0061807632,,-135.92150879,131.77526855,-4.1755447388,56.894176483,-2.5320100784,21.204938889,-3.2338967323,5.8095197678,12.689362526,2.3754961491,-5.2890319824,1.3042401075
4529,Electronic,0.061318300664,8.1746196747,,-92.173851013,121.29431152,-19.150875092,46.636619568,-2.7396748066,23.442548752,-2.7291104794,14.274303436,-0.84577035904,11.213664055,0.94619202614,8.1793909073
4530,Electronic,0.046808756888,8.7175636292,,-118.55751801,119.8631134,-7.8927254677,38.388088226,4.0748963356,21.416908264,1.5151857138,12.914246559,2.056756258,12.029639244,0.94826894999,9.1252660751
4531,Electronic,0.036277186126,4.2382864952,,-253.78396606,102.43517303,14.98824501,27.469047546,7.3178253174,16.085517883,7.7122602463,8.6725168228,3.3482146263,8.9265995026,4.5866374969,7.4685311317
4532,Electronic,0.057680755854,7.0366177559,,-105.63334656,132.02636719,-30.841150284,44.047092438,-10.338234901,23.596330643,-4.2718405724,15.079083443,-0.34339931607,10.693179131,-0.45560574532,6.7796053886
4533,International,0.049824021757,7.6993370056,,-104.02623749,136.72171021,-9.4255113602,54.967227936,-1.6775664091,29.410308838,-9.3755121231,4.9715161324,-7.7352728844,1.2699692249,-1.3531674147,2.3125152588
4534,International,0.044653281569,8.2372674942,,-104.44564056,142.52520752,-10.922997475,48.703536987,-9.6690063477,30.303237915,-7.2838702202,10.679841042,-10.695786476,-1.8817725182,-4.8111629486,1.5480880737
4535,International,0.059217441827,8.288107872,,-80.223129272,142.07981873,-25.145860672,50.434051514,-7.9600043297,26.093194962,-8.3896303177,5.0859041214,-5.307970047,0.14157597721,-4.0687804222,-1.2325731516
4536,International,0.050709772855,7.2776875496,,-107.145401,132.91479492,-14.214681625,54.719772339,-5.3302326202,25.703760147,-2.5483045578,7.8804922104,-3.3230524063,2.020414114,-1.6497477293,2.8866949081
4537,International,0.059029638767,8.470664978,,-65.523986816,128.92327881,-18.893110275,52.329833984,-9.9478855133,39.238773346,-8.9780826569,11.299682617,-12.034209251,5.9747233391,-7.749150753,3.8166246414
4538,Experimental,0.058990977705,2.0439240932,,-250.16784668,140.08992004,-20.161336899,33.730735779,-10.825222969,10.032213211,-12.02141571,2.514367342,-7.0125846863,-3.4519348145,-0.60217827559,-5.7648386955
4539,Experimental,0.020406074822,2.1229431629,,-292.76135254,148.09182739,-2.2829298973,38.867542267,7.0848093033,25.430727005,6.9931073189,15.617928505,7.8480739594,8.8689432144,7.2065839767,3.6401319504
4540,Experimental,0.075700938702,0.59992015362,,-360.86169434,116.40235901,-31.083992004,14.930321693,-6.0660715103,16.373178482,-2.4593307972,8.3402414322,0.71425151825,1.8199945688,1.5844628811,1.4259800911
4541,Experimental,0.041579253972,1.2439717054,,-353.97494507,100.93232727,5.1310491562,55.564929962,5.9353237152,35.980823517,-7.1171555519,22.01017189,-1.4089257717,18.996795654,3.7439520359,9.8291282654
4542,Rock,0.064510844648,5.441988945,,-76.799362183,147.57810974,-23.841070175,23.085321426,-18.506761551,9.9944658279,-13.534474373,12.452433586,-13.329562187,12.239096642,-4.2893881798,3.2000682354
4543,Experimental,0.064874142408,1.9085855484,,-263.55523682,148.51043701,-37.839492798,10.372555733,9.7677087784,6.6515650749,-8.8726730347,-1.335180521,-6.4328150749,0.34640970826,-0.8725399375,-0.82796019316
4544,Experimental,0.097573265433,1.9895180464,,-205.97621155,114.66136169,-14.505202293,23.668891907,-7.717795372,2.0149309635,-2.5266909599,-4.867082119,-4.8626608849,1.2608159781,-1.6246980429,2.3552377224
4545,Experimental,0.10436703265,4.6407141685,,-145.00521851,111.64860535,-2.4454255104,14.291584969,0.30632972717,11.908858299,-4.8174109459,0.84391456842,-2.6603996754,6.3669929504,-3.0971708298,4.733039856
4546,Rock,0.034503784031,5.1281495094,,-180.95848083,174.29838562,-17.718473434,37.06867981,-4.4112496376,16.244478226,2.4299526215,8.4774398804,0.45061457157,-0.53479039669,-1.0830917358,0.63191825151
4547,Instrumental,0.034947134554,5.4882001877,,-173.45774841,176.85728455,-2.0444748402,23.647794724,-4.7761802673,19.125993729,-9.6314582825,0.88903170824,-8.1399173737,0.474083215,-7.2272958755,-2.7137794495
4548,Instrumental,0.028940601274,4.6920042038,,-236.2144165,172.84509277,20.612360001,32.45602417,0.044591080397,15.854077339,-8.7496414185,-3.485863924,-8.7938890457,-1.2899798155,-7.9632172585,-5.3486175537
4549,Instrumental,0.043129745871,5.3829445839,,-145.17210388,176.61949158,-19.833604813,35.570960999,-14.578177452,16.970708847,-6.6564660072,3.3207936287,-4.0931620598,-0.42032656074,-2.0048761368,-4.6243457794
4550,Instrumental,0.029998447746,6.4739179611,,-165.14892578,179.8833313,-0.29644563794,35.846118927,3.327060461,16.775215149,-0.69325047731,-0.83316105604,-1.0912319422,-1.0784729719,-2.6870224476,-2.9405312538
4551,Instrumental,0.031049754471,5.5653743744,,-182.7636261,183.24221802,0.98984855413,26.199184418,6.0749907494,12.422764778,-0.69803768396,-0.6170014143,-2.1148743629,-1.0520101786,-3.7145445347,-1.7706230879
4552,Instrumental,0.023639233783,5.9898757935,,-219.50878906,175.01382446,34.741931915,40.317581177,4.2580904961,15.127120018,-0.64436072111,-1.5555243492,-1.9537957907,0.97555673122,-4.6116967201,0.15015360713
4553,Electronic,0.059002280235,5.0912103653,,-151.49414062,122.97621155,-12.871717453,62.034919739,-7.9594326019,20.135017395,-7.1033930779,16.234609604,-2.4800727367,6.202372551,-1.854511261,4.6586618423
4554,Hip-Hop,0.049940634519,6.6643691063,,-168.49501038,111.61273193,-13.573634148,45.672908783,-4.8393416405,36.349567413,6.4555473328,20.141424179,4.3869357109,-2.2790317535,-3.2204618454,0.70520883799
4555,Hip-Hop,0.031910527498,6.3844752312,,-206.48510742,122.17747498,15.569662094,47.092609406,19.929361343,26.950204849,8.2174577713,14.501666069,7.887140274,6.2908043861,1.0321356058,1.494274497
4556,Folk,0.030344836414,4.2238283157,,-200.74371338,154.84751892,-15.578017235,29.905990601,4.8364281654,17.996259689,-14.054970741,1.4565728903,-8.528260231,-3.6456098557,-3.3084089756,-5.3279399872
4557,Folk,0.065532378852,5.7068829536,,-138.34368896,118.94986725,-31.271217346,41.884357452,-3.2281095982,16.8198452,-23.352516174,13.439322472,-10.565796852,6.1537761688,-5.6084451675,-1.6367534399
4558,Folk,0.049130991101,2.969981432,,-219.10853577,120.95482635,-11.2694664,47.355113983,-0.19672787189,18.183059692,-17.887720108,4.7203807831,-7.3128647804,5.0235114098,-4.3278651237,0.28939959407
4559,Rock,0.08680807054,4.729101181,,-96.638656616,137.63365173,-40.483085632,36.405883789,0.37233248353,17.0390625,-20.048389435,11.730016708,-10.776099205,13.119444847,-7.0961675644,8.8578681946
4560,Rock,0.041518542916,2.9136471748,,-261.28497314,138.09074402,26.175964355,22.063341141,6.7495703697,20.500741959,4.4879131317,6.0721263885,-0.078299604356,4.4257645607,3.2814414501,4.3255543709
4561,Pop,0.053441699594,6.3943266869,,-109.95867157,177.77107239,-50.244895935,40.154151917,-7.4888806343,12.897000313,-6.0820112228,-0.91050958633,5.2188301086,-4.4107747078,0.78703916073,-0.98858976364
4562,Pop,0.035817135125,3.2024517059,,-213.86936951,186.09153748,-18.279220581,25.327825546,5.4525823593,4.8259339333,-4.0031962395,-5.4882330894,5.2272377014,-2.6807382107,-2.3381764889,-2.5692999363
4563,Pop,0.057307112962,6.6749258041,,-82.575248718,172.15608215,-57.042072296,44.775344849,-8.8653726578,11.733099937,-7.3608546257,-1.749206543,6.2548823357,-4.1892418861,1.5477455854,-1.3960278034
4564,Pop,0.05379736796,4.9841132164,,-141.89550781,183.68113708,-58.253005981,30.58049202,-3.9709596634,13.600284576,-4.6218914986,-0.38099381328,6.9952464104,-2.3174843788,0.81336039305,-0.69946706295
4565,Pop,0.051172345877,5.94115448,,-109.46205139,175.84657288,-51.457847595,36.506427765,-4.0429692268,7.7413268089,-4.1831445694,-3.141815424,9.210310936,-3.4597582817,1.591583848,-1.687841177
4566,Rock,0.075185038149,6.9118833542,,-54.070850372,145.96592712,-57.340454102,48.695663452,2.374065876,18.074068069,-14.960972786,10.346463203,-3.3574783802,3.8945617676,-5.2320451736,6.0526475906
4567,Rock,0.063886128366,7.1878142357,,-45.54548645,155.21711731,-70.450492859,59.752315521,-10.95320034,22.010507584,-11.906612396,10.765327454,-7.0785431862,11.980895996,-0.96522712708,4.9882426262
4568,Electronic,0.088930144906,8.3259468079,,-59.804595947,94.192306519,-4.5379834175,41.856323242,-9.2160892487,27.474534988,-5.1972303391,14.085232735,-3.9450206757,12.93411541,0.37867155671,12.933561325
4569,Electronic,0.062683291733,7.6580052376,,-67.005958557,100.48444366,-9.0908908844,45.627727509,-8.9652967453,29.585374832,-5.2764263153,14.779791832,-3.208272934,11.635821342,-3.597389698,10.020606041
4570,Electronic,0.10422117263,3.212990284,,-194.45588684,70.000892639,6.2260932922,31.062995911,-5.6040644646,17.013130188,-7.962583065,9.2935743332,-4.4957137108,10.721423149,2.4428503513,9.6165246964
4571,Electronic,0.052640449256,6.6840867996,,-128.31072998,108.6794281,-6.2109832764,34.169387817,-7.7905359268,23.241701126,-3.6912915707,13.390170097,-5.5839281082,7.4154224396,-2.4598457813,2.1447813511
4572,Electronic,0.0259802863,7.6679944992,,-137.89382935,133.80511475,8.3112888336,38.810401917,-10.807681084,26.305883408,-10.608104706,17.795917511,1.7683981657,15.440915108,7.7128543854,15.657654762
4573,Electronic,0.024154802784,7.7851486206,,-229.67488098,110.86483765,-30.005275726,39.652069092,7.725110054,34.022861481,11.802384377,20.090787888,20.573003769,15.833580971,15.305390358,12.720129013
4574,Electronic,0.068492516875,6.3523702621,,-130.84802246,85.312583923,-7.3455371857,58.718475342,-18.43689537,39.589027405,-10.026231766,25.946853638,0.22969953716,19.037998199,13.196865082,20.65672493
4575,Folk,0.028612874448,7.6270399094,,-160.98820496,170.20570374,-14.768012047,52.361644745,12.341708183,19.856523514,8.8101215363,-0.80314713717,-11.277745247,-10.558653831,-8.2300319672,1.2738387585
4576,Folk,0.027282809839,9.4474182129,,-140.10925293,189.21380615,-18.043388367,46.900180817,6.9233050346,11.838754654,10.734779358,0.036620751023,-9.079451561,-9.8558273315,-2.2498040199,-4.0568494797
4577,Experimental,0.018627759069,4.212085247,,-260.66720581,203.70449829,20.414260864,7.4390120506,21.985431671,16.395349503,-5.4444103241,6.6375465393,5.5152664185,-1.6303476095,0.32331094146,4.4034867287
4578,Experimental,0.013897313736,3.2869572639,,-256.39346313,147.89506531,-0.2075985074,41.888587952,16.033554077,30.019065857,8.8161649704,18.981016159,13.319531441,3.1274895668,15.410926819,6.714425087
4579,Rock,0.04970985651,3.6982221603,,-204.38694763,148.14134216,-8.6472902298,20.772348404,17.341785431,24.356948853,5.7450489998,8.7542514801,4.2205371857,4.4017748833,1.3257820606,3.2055211067
4580,Experimental,0.030727816746,1.833352685,,-321.77694702,156.07307434,-0.54411780834,18.665931702,10.969087601,22.862436295,-1.7168258429,12.215851784,4.7119421959,3.1230683327,0.65713995695,6.6679239273
4581,Experimental,0.034660063684,1.8481450081,,-329.67193604,194.12518311,1.5326734781,-24.409202576,6.2925181389,-2.9770336151,-8.4893016815,-5.7709412575,-10.23813343,-9.7102069855,-6.6590480804,-3.791749239
4582,Pop,0.017566528171,3.0180029869,,-307.75610352,136.54536438,31.295326233,37.452640533,21.699611664,18.921337128,10.707406044,20.406406403,3.7098736763,4.3378629684,6.5585813522,10.042287827
4583,Pop,0.032512776554,2.896078825,,-252.58485413,165.01875305,14.174043655,20.331829071,13.116890907,16.224925995,-4.3020281792,3.4672300816,-6.6392531395,-0.98852974176,1.3350197077,5.4721813202
4584,Experimental,0.31024965644,1.7843078375,,-176.10098267,29.305225372,-18.381328583,22.97269249,-34.504108429,20.184841156,-29.591091156,8.625834465,-16.822011948,8.5598115921,-16.247175217,7.8869810104
4585,Rock,0.051209885627,6.2007079124,,-97.414146423,177.19392395,-54.056507111,27.03125,-7.4770231247,8.2028837204,-4.7329468727,14.353118896,1.5194727182,11.825751305,5.8240790367,4.1259160042
4586,Rock,0.1202146858,6.9394264221,,-35.064678192,96.210968018,-46.33864975,61.646595001,-11.908041954,31.45624733,-7.6305236816,16.754203796,-2.1141047478,13.985342026,-0.27071523666,9.648106575
4587,Rock,0.11484760046,6.067586422,,-62.540397644,98.643630981,-36.203769684,51.497859955,-7.6550703049,31.682319641,-6.597556591,17.290100098,-2.9223043919,11.511957169,-2.2385952473,9.6941099167
4588,Rock,0.033787142485,4.9864244461,,-191.46813965,131.45675659,-18.25368309,47.650497437,18.506668091,25.770040512,14.283060074,14.125447273,16.076826096,15.944766998,3.9761838913,3.0631635189
4589,Rock,0.11237683147,3.8982961178,,-105.74521637,85.778579712,6.4950942993,23.645032883,-2.786339283,17.980524063,4.7035951614,13.08049202,0.50710308552,9.8676948547,-7.1773257256,7.087659359
4590,Folk,0.017464134842,0.44075906277,,-506.69003296,98.012413025,33.004581451,24.891084671,22.641016006,22.315612793,15.475979805,12.808184624,11.005569458,5.1241250038,6.7666802406,5.8963084221
4591,Electronic,0.064911738038,5.7037582397,,-131.48739624,129.18208313,-25.940511703,68.353157043,0.41978093982,17.557197571,1.5037087202,9.0772323608,0.20307596028,4.7050538063,-2.7794029713,1.108981967
4592,Electronic,0.058638934046,7.257229805,,-72.94581604,109.65724945,-9.7834720612,29.264194489,3.3336322308,17.949253082,2.2149953842,8.6734695435,3.9397170544,4.6912732124,1.6252840757,3.3584139347
4593,Electronic,0.084017507732,6.4526720047,,-108.38529968,108.10710907,1.7208958864,14.505695343,-10.027336121,12.182481766,4.2384943962,8.3770141602,7.2681350708,5.4343476295,5.0243115425,6.9540705681
4594,Electronic,0.062340639532,6.7900123596,,-110.41358948,142.54743958,-24.914937973,40.146465302,-13.187896729,14.620957375,-2.5210464001,8.0123949051,2.3407614231,1.5911756754,-3.3737199306,-0.68102627993
