,Genre,Energy_Mean,RMSE_Mean,ZCR_Mean,CQT_Mean,Spectral_Contrast_Mean,Chromagram_Mean,Tempo_Mean,STFT_Mean,Autocorrelation_Mean,STFT_Mean,Spectral_Centroid_Mean,Rolloff_Mean,MFCCS0,MFCCS1,MFCCS2,MFCCS3,MFCCS4,MFCCS5,MFCCS6,MFCCS7,MFCCS8,MFCCS9,MFCCS10,MFCCS11,MFCCS12
459,Hiphop,52.329728783335725,0.15127763152122498,41725,0.003288549031122169,17.563477597094693,0.27345616112320964,92.28515625,6.438243144657463e-05,4720.82958984375,6.438243144657463e-05,1948.9375300178885,4183.644900576421,153,103,11,9,4,14,14,8,11,8,7,9,5
460,Hiphop,74.50384627849905,0.18033744394779205,35708,0.00472549134749769,18.09017908564415,0.26176150790433744,184.5703125,2.4352486434509046e-05,8272.1220703125,2.4352486434509046e-05,1716.9407789906875,3648.0210448085845,126,122,0,4,2,14,12,12,8,7,6,8,7
461,Hiphop,56.10108676149007,0.1555420607328415,44658,0.0024261449174045944,19.01707981459402,0.2794585629910736,184.5703125,3.912606916856021e-05,4305.0126953125,3.912606916856021e-05,1811.362843685168,3764.68004549739,156,106,20,11,8,7,1,5,7,6,8,7,5
462,Hiphop,117.92002669055954,0.19088897109031677,72613,0.006584704750391295,17.970454930217496,0.26981063658541776,92.28515625,8.853169128997251e-05,17314.94921875,8.853169128997251e-05,2449.0569723690833,4862.115662612384,165,70,21,18,8,12,6,6,9,8,3,4,3
463,Hiphop,106.43947739625663,0.18592296540737152,81030,0.0351400618083468,18.28703663970767,0.27442640363014303,95.703125,6.711489550070837e-05,14437.181640625,6.711489550070837e-05,2670.9590496633355,5284.269696653857,205,86,11,10,6,9,2,9,11,6,4,6,4
464,Hiphop,142.903438452827,0.23596280813217163,52881,0.008780592518614712,18.409601438708375,0.2766525946976444,86.1328125,0.0002920149127021432,14185.0087890625,0.0002920149127021432,2429.6681661867387,5246.732310850493,227,82,-1,15,14,16,13,10,14,13,9,6,3
465,Hiphop,125.87670863009097,0.20737090706825256,58636,0.00281519042483013,17.55294355161289,0.2709471625191004,95.703125,1.9743109078262933e-05,4007.366943359375,1.9743109078262933e-05,2446.855385943405,5247.931375525667,179,46,22,29,20,20,15,13,17,14,8,6,3
466,Hiphop,104.50258035483947,0.18974360823631287,52593,0.009088757153999625,17.995616294436687,0.25511352692021827,92.28515625,0.00013242482964415103,11565.125,0.00013242482964415103,2244.6928416770315,4763.392671023057,185,86,11,22,13,17,17,12,10,7,6,2,0
467,Hiphop,136.8101255297704,0.2178073227405548,84151,0.007260109068010393,17.435643745595897,0.273052592662588,95.703125,6.58563949400559e-05,22570.3125,6.58563949400559e-05,3053.718062123279,6634.682979716502,249,49,23,13,7,7,5,7,9,7,7,4,3
468,Hiphop,131.52135659656827,0.22895635664463043,63365,0.011603952775892597,16.97625922395568,0.2800821957956128,95.703125,0.0003427022020332515,4243.064453125,0.0003427022020332515,2544.7837861316216,5651.24177512326,243,68,6,20,16,15,10,11,10,10,10,8,5
469,Hiphop,165.08607182016675,0.27199214696884155,80092,0.03561008563922123,18.182046523743708,0.279639441457284,129.19921875,8.611290104454383e-05,14409.056640625,8.611290104454383e-05,3297.406172657966,7056.337403476653,286,31,-3,9,19,19,19,13,13,11,9,9,7
470,Hiphop,170.4088787749738,0.27897706627845764,45873,0.009877690806471969,18.08149426839448,0.25600576431332167,95.703125,1.4962775821913965e-05,11945.6298828125,1.4962775821913965e-05,2500.6052835487426,5997.40508537558,237,35,27,34,26,20,15,13,10,10,9,6,4
471,Hiphop,141.62238535190713,0.24709051847457886,71216,0.008675043371194915,18.66598241733906,0.25863097172500105,95.703125,7.565225678263232e-05,8414.322265625,7.565225678263232e-05,3184.9217868977203,7441.253817883556,259,24,21,24,10,17,16,17,16,11,7,4,7
472,Hiphop,158.53157640451212,0.2528434693813324,34237,0.002009780645497385,18.20284902975032,0.2744107615285861,99.38401442307692,8.608562347944826e-05,15581.4912109375,8.608562347944826e-05,1821.5197612413365,3966.7973848064094,176,73,46,5,17,22,9,12,15,11,8,8,5
473,Hiphop,212.9138991602321,0.30041101574897766,56188,0.012402597391804247,17.472504680842448,0.27093747818451763,92.28515625,0.00015653387526981533,9713.517578125,0.00015653387526981533,2566.8514348864305,5825.980471015806,245,42,17,20,23,18,17,14,14,13,10,9,6
474,Hiphop,109.75589021109333,0.20831294357776642,73371,0.0036139014755902973,17.564093776530438,0.2680779433254611,99.38401442307692,1.8482545783626847e-05,13016.8818359375,1.8482545783626847e-05,2774.6105233551893,5947.685535545968,247,71,-17,24,11,16,19,14,14,9,9,7,4
475,Hiphop,105.8265144715958,0.19168658554553986,97338,0.00797840299927203,17.93709546191531,0.2699811727797647,92.28515625,0.0003099852765444666,13000.646484375,0.0003099852765444666,3140.810674260539,6300.560277244054,235,49,9,12,15,14,11,7,10,7,7,11,3
476,Hiphop,171.99193399405863,0.2371833175420761,63975,0.012289866628318625,17.57122229422496,0.2721459789591466,95.703125,0.0011740830959752202,27468.8203125,0.0011740830959752202,2327.6845787701927,4886.0136877356435,189,71,44,17,3,10,11,13,6,1,3,5,2
477,Hiphop,131.13821194703107,0.238773912191391,91218,0.006785146169877349,17.109743853623485,0.26951378539961984,117.45383522727273,4.6131091949064285e-05,8634.1669921875,4.6131091949064285e-05,2987.6246315223584,6384.1534041473315,287,60,22,12,12,17,8,6,6,4,3,3,0
478,Hiphop,171.99193399405863,0.2371833175420761,63975,0.012289866628318625,17.57122229422496,0.2721459789591466,95.703125,0.0011740830959752202,27468.8203125,0.0011740830959752202,2327.6845787701927,4886.0136877356435,189,71,44,17,3,10,11,13,6,1,3,5,2
479,Hiphop,58.76254928923838,0.1548626720905304,114044,0.00463407126097011,17.303011869327015,0.27777066029570235,103.359375,0.0001130963210016489,2349.275390625,0.0001130963210016489,3211.823402843967,6250.182907210702,236,58,34,5,-6,3,12,14,5,2,4,4,2
480,Hiphop,42.23682621218287,0.14140570163726807,102644,0.002824836309212507,17.119028355671944,0.26884053569684224,95.703125,3.780268889386207e-05,1724.0687255859375,3.780268889386207e-05,3377.753402234906,6866.951799503336,264,52,15,5,10,6,8,15,10,2,4,7,5
481,Hiphop,22.073669940148303,0.08653868734836578,34394,0.006248372710123091,19.463378203308334,0.2598188374257553,103.359375,0.0006107062799856067,3399.52978515625,0.0006107062799856067,1470.3116285520296,3209.5797155959976,40,133,-5,55,-3,14,14,3,13,7,7,3,10
482,Hiphop,25.732267401903766,0.10227183252573013,75178,0.0020897446554339525,19.586589430666898,0.27976436085817985,107.666015625,0.0005263934144750237,3978.96484375,0.0005263934144750237,2291.140721366169,4792.028666980858,139,156,-49,52,-19,24,0,2,6,2,12,-2,3
483,Hiphop,30.551365028267906,0.11074800789356232,73485,0.007773177131709904,20.704378774891726,0.26842097954073557,103.359375,0.0004588164738379419,4118.1748046875,0.0004588164738379419,2367.6617218034994,4979.71559599768,149,141,-40,61,-28,19,0,1,6,1,13,2,3
484,Hiphop,12.982869122636545,0.06587664037942886,69656,0.008581498523029382,19.195310300769286,0.2538985223685576,112.34714673913044,0.000261522363871336,1920.8433837890625,0.000261522363871336,2044.0534128739998,3992.610582674739,46,152,-27,35,-11,8,8,7,10,0,11,3,4
485,Hiphop,27.052917736177974,0.10619836300611496,84328,0.002166064596797383,20.534011783529863,0.2697380404593343,112.34714673913044,0.00031305200536735356,3134.51953125,0.00031305200536735356,2607.8277416961105,5502.399545479263,162,140,-59,62,-23,23,3,5,8,1,10,0,7
486,Hiphop,16.481225096495386,0.07905030250549316,52936,0.0023602303686018913,20.136617586064226,0.2619198538423936,99.38401442307692,0.0002614088880363852,2254.604736328125,0.0002614088880363852,2083.4322502978594,4394.663629731003,74,132,-30,52,-11,13,2,0,9,4,9,0,5
487,Hiphop,29.489230539574873,0.10811210423707962,58284,0.0035371398327744595,19.180066730233367,0.2773558634046749,135.99917763157896,0.00034191427403129637,4167.564453125,0.00034191427403129637,2473.157340416247,5454.944895591648,122,116,-54,52,-20,30,5,13,12,3,7,0,6
488,Hiphop,32.35815455345365,0.11854138225317001,99365,0.0024254644613025253,20.69745396192109,0.2845721791942353,117.45383522727273,0.00018933006504084915,1995.1044921875,0.00018933006504084915,2694.8775197799505,5571.279149597593,187,141,-58,65,-29,21,-3,3,9,2,10,3,6
489,Hiphop,33.79043196765001,0.12074069678783417,77880,0.0012280345858010243,20.773983796545647,0.26256137413184544,129.19921875,0.0003345367731526494,4776.10888671875,0.0003345367731526494,2669.979675748535,5499.660015770011,176,137,-57,55,-27,27,-6,8,5,1,9,3,9
490,Hiphop,28.025746230083524,0.10931611061096191,69181,0.013010970060386765,20.263670675256186,0.26885660843641646,117.45383522727273,0.0002763749798759818,3505.142822265625,0.0002763749798759818,2272.772901637457,4923.817532355713,156,140,-38,67,-29,24,-4,5,6,1,7,1,11
491,Hiphop,30.25551209506799,0.1135535016655922,91841,0.0023786672207639355,19.98441984130562,0.2795700252586638,103.359375,0.00043543733772821724,2627.39306640625,0.00043543733772821724,2628.9524146517033,5383.34241544011,171,141,-58,54,-26,19,2,5,12,3,10,1,10
492,Hiphop,34.00503225061018,0.12261882424354553,48077,0.008020221002903666,20.88804083499714,0.2640098313445564,112.34714673913044,0.00048106536269187927,4832.095703125,0.00048106536269187927,2329.9470606590817,5788.976002845852,141,110,-43,81,-26,31,-2,13,9,4,11,6,11
493,Hiphop,13.239887247473819,0.0672261193394661,100718,0.0031665315927955663,21.11804354053498,0.27624906463118815,117.45383522727273,0.0004273334634490311,1490.5015869140625,0.0004273334634490311,3185.4777959564185,6240.240662612384,123,100,-71,51,-11,28,0,11,8,7,20,6,7
494,Hiphop,27.831590874011194,0.11080891638994217,35866,0.005068406118271289,21.006267949870796,0.2551775479194099,151.99908088235293,0.0005140771972946823,4518.3740234375,0.0005140771972946823,1929.7340813658575,4355.2360516966355,100,132,-25,63,-19,17,2,6,15,1,10,3,9
495,Hiphop,25.564201076443048,0.1034674197435379,104434,0.0024427645069594775,19.421702896755562,0.2848722807830192,112.34714673913044,0.00038436127942986786,1682.75,0.00038436127942986786,2735.7751414418676,5396.02418974768,182,147,-63,51,-23,15,2,5,12,-1,9,0,6
496,Hiphop,27.909504459988057,0.11077012866735458,55123,0.0019274211232668907,19.693569306337118,0.28068027685426794,107.666015625,0.0005268505192361772,1092.455810546875,0.0005268505192361772,1752.6267888161815,3461.8912345018853,112,175,-25,47,-15,17,7,1,11,0,8,-1,3
497,Hiphop,32.277422605957575,0.11848664283752441,76857,0.0026760209058764453,20.941794049841143,0.27315034428281865,112.34714673913044,0.0005191942327655852,3444.9697265625,0.0005191942327655852,2582.20395396858,5703.642566795968,171,126,-57,68,-19,34,1,8,8,2,10,1,10
498,Hiphop,33.30565413605232,0.11919371038675308,66779,0.0015809330189735904,20.39017845184394,0.2697228197291137,107.666015625,0.0005074958316981792,4303.74609375,0.0005074958316981792,2538.7473882073596,5322.864590886021,152,140,-63,51,-21,15,5,6,16,1,12,4,7
499,Hiphop,78.8891611009715,0.1538456678390503,67226,0.014364298268780041,20.67496411954249,0.2763294683354062,107.666015625,0.00011916775838471949,11260.92578125,0.00011916775838471949,1962.680819465492,3757.8603651573376,124,144,-16,46,-16,6,3,4,12,-2,7,1,1
500,Jazz,7.628198912460789,0.046738769859075546,51974,0.001635097794192183,17.944321747668315,0.26618934521323445,123.046875,0.00047508219722658396,-46.54136657714844,0.00047508219722658396,1503.8694855583212,2709.3032872317285,-5,128,48,26,13,9,5,4,3,0,1,1,1
501,Jazz,1.551571080128632,0.02279599756002426,39303,0.0008331365416651894,18.702673280910197,0.27019109086193377,135.99917763157896,0.00014400036889128387,47.41389083862305,0.00014400036889128387,1266.5828637839497,2190.1166097194027,-100,134,43,30,18,11,10,7,5,3,3,3,3
502,Jazz,15.405500408702485,0.08080755919218063,38361,0.0006414025324215573,25.916902034503305,0.24360346557717957,107.666015625,1.5828097730263835e-06,-37.68903350830078,1.5828097730263835e-06,1064.6686670420777,1857.2096255981728,-55,214,47,27,8,11,7,0,0,-1,7,8,5
503,Jazz,9.88590995746289,0.05944126844406128,29592,0.0014853934753351022,22.175726742354712,0.25502802079474646,123.046875,2.3018932552076876e-05,301.15380859375,2.3018932552076876e-05,813.0633336735076,1353.011256525522,-93,154,67,66,18,20,3,2,5,2,5,1,2
504,Jazz,28.621659254652364,0.1087929978966713,31651,0.005538233943940077,26.105175070309002,0.21216790550958034,95.703125,1.535248156869784e-05,636.39501953125,1.535248156869784e-05,1039.2631062071564,1773.4249814203886,-17,154,17,47,15,19,18,10,14,2,4,2,3
505,Jazz,28.208557561617145,0.10752939432859421,38378,0.005683961199714421,24.382201278111605,0.25564312956391144,107.666015625,5.189363946556114e-06,979.5016479492188,5.189363946556114e-06,1268.3253083918871,2422.343795316125,12,137,16,42,11,20,7,3,8,1,4,2,4
506,Jazz,22.627062776655684,0.09865755587816238,31823,0.00253867209859824,24.1773769739831,0.25860538373605274,135.99917763157896,1.1873907169501763e-05,646.7078857421875,1.1873907169501763e-05,1219.4930134424174,2364.064255999855,0,181,4,40,6,14,18,8,15,10,6,0,0
507,Jazz,22.597214829897826,0.09382933378219604,42981,0.0008520945033202346,25.663801465650902,0.2234412273998254,99.38401442307692,5.989773853798397e-06,341.1828308105469,5.989773853798397e-06,1169.740408706836,1872.4893733686195,-44,154,16,37,25,21,12,2,5,1,4,4,0
508,Jazz,31.627468034874077,0.11849349737167358,30647,0.011040634543911859,23.209151633887334,0.2554620200203341,107.666015625,9.16062435862841e-06,1848.2760009765625,9.16062435862841e-06,1304.5886176531867,2680.3508714290892,51,171,2,47,-8,9,10,7,13,2,5,5,10
509,Jazz,16.395895927629134,0.08533169329166412,20984,0.0022766244313108526,23.533324961376895,0.23474551847682198,112.34714673913044,2.6019431970780715e-05,695.8580322265625,2.6019431970780715e-05,749.353904073034,1089.3252768815255,-65,149,41,65,18,24,21,5,10,6,1,0,2
510,Jazz,11.801668637031991,0.06414952874183655,21926,0.0023626097634566125,23.62931365575611,0.22899228847356096,112.34714673913044,1.5249774151016027e-05,239.76084899902344,1.5249774151016027e-05,829.4674018361051,1492.6356764791183,-97,175,53,35,10,2,8,8,14,10,8,9,6
511,Jazz,12.450233591671521,0.07119633257389069,50939,0.0008754675489940344,22.347505330287348,0.2745349616944817,99.38401442307692,7.488221308449283e-05,291.4252624511719,7.488221308449283e-05,1825.673656909468,3913.5306019794084,70,146,-19,65,-14,24,5,2,11,2,10,0,5
512,Jazz,3.4387101876309036,0.03757045045495033,42244,0.0012528681463169163,21.299100265663185,0.27570962237307517,112.34714673913044,7.126917626010254e-05,78.58843231201172,7.126917626010254e-05,1650.8523538026793,3482.5001586064386,3,149,-13,64,-11,21,7,3,13,1,9,2,6
513,Jazz,6.931189311771917,0.055448081344366074,40445,0.001322186037988128,21.00969921038432,0.2773248209275,151.99908088235293,0.0002641454921104014,326.4485778808594,0.0002641454921104014,1789.9827260904644,4262.591651863399,49,127,-23,74,-14,28,11,13,14,0,7,0,6
514,Jazz,5.242943969507698,0.0393548309803009,43027,0.0006787780846963784,23.884462443692705,0.23790881091675048,129.19921875,7.406211079796776e-05,30.6187686920166,7.406211079796776e-05,1171.5565678358992,1870.607507975638,-116,152,44,35,7,12,7,1,9,6,3,0,-1
515,Jazz,9.239291454948933,0.062374770641326904,48771,0.0020241666798439277,21.639655467196786,0.2797729672873679,117.45383522727273,7.029558037174866e-05,261.6937255859375,7.029558037174866e-05,1782.2239999032217,3711.6713946490718,56,151,-19,66,-21,24,3,7,11,0,9,0,6
516,Jazz,10.11383387093307,0.06053653359413147,46278,0.00197535426708646,23.938399268512256,0.24841252683133655,117.45383522727273,7.674191874684766e-05,170.91058349609375,7.674191874684766e-05,1465.8574464981905,2692.9160700043503,-4,154,1,55,-4,19,8,0,11,0,9,1,2
517,Jazz,7.0064705118257695,0.049813054502010345,55739,0.0018927621300897156,20.443060106958658,0.26754199745847773,103.359375,6.341309199342504e-05,85.44352722167969,6.341309199342504e-05,1934.1648175695,4164.218387470998,35,132,-17,56,-7,19,12,3,13,0,8,1,5
518,Jazz,6.216994061742202,0.05226192995905876,58127,0.0018717980955437312,22.08410270585597,0.25940777068056226,103.359375,0.0001537310890853405,308.9714660644531,0.0001537310890853405,1993.3527659883678,4153.077078197506,71,153,-26,58,-20,18,2,4,7,-2,7,-1,7
519,Jazz,5.712004984972259,0.05020518973469734,36743,0.0028407678256089676,23.301047740161557,0.2493381650259584,123.046875,0.00016450174734927714,214.5082244873047,0.00016450174734927714,1352.8036058269497,2587.564915349478,-17,163,-2,56,-5,18,8,3,8,-1,11,3,5
520,Jazz,2.0772069022332937,0.02710145153105259,21844,0.0008731686556055929,20.751775565867515,0.2557869584385256,107.666015625,0.00017120780830737203,50.323646545410156,0.00017120780830737203,1171.2244477003794,2193.4973059563513,-116,141,7,31,14,10,13,11,11,9,12,7,8
521,Jazz,5.547229770432806,0.047977425158023834,120159,0.0017652041613131354,20.70573781133653,0.2705997064412868,123.046875,0.00017506041331216693,186.20855712890625,0.00017506041331216693,2915.0177020585525,5803.15660799739,105,140,-69,67,-26,29,6,15,6,0,4,-1,8
522,Jazz,6.716618582162965,0.05051307752728462,33942,0.0016181843555418873,24.226453168032283,0.24213398086377308,129.19921875,0.00018048344645649195,246.57769775390625,0.00018048344645649195,1451.8710471468949,2828.3021294047276,-27,129,-1,62,5,17,14,5,12,-1,4,1,3
523,Jazz,17.583986961563483,0.08774690330028534,53129,0.003025572352953202,23.04361419010172,0.24332195206754526,161.4990234375,0.0001849442342063412,502.12591552734375,0.0001849442342063412,1988.6622724729357,4240.2673991263055,80,146,-36,54,-9,20,10,7,11,-1,5,-2,4
524,Jazz,8.792920025177818,0.05884059518575668,61747,0.0018411809850575277,21.389735611316055,0.26269715996040827,103.359375,0.00018819105753209442,303.214599609375,0.00018819105753209442,2034.47919114031,4245.230194587442,58,155,-34,55,-10,17,5,4,8,-2,8,3,5
525,Jazz,12.796397352879046,0.069363072514534,42124,0.0022021880366449426,22.52876393215158,0.2696110393853986,103.359375,1.8574637579149567e-05,174.50648498535156,1.8574637579149567e-05,1697.83624497918,3650.3608862927786,30,134,-17,55,-4,24,17,5,12,2,6,1,4
526,Jazz,2.7317813914643465,0.03198286145925522,38729,0.0004490057726518106,25.333986206121395,0.2118324917577908,123.046875,1.8183101929025725e-05,73.64600372314453,1.8183101929025725e-05,1367.3273245343041,2091.5934622426043,-140,141,1,46,8,17,11,0,10,2,6,4,5
527,Jazz,3.8847070252508433,0.040624044835567474,41549,0.0018096563282319217,21.39799897212374,0.27282696225037456,143.5546875,2.8404660042724572e-05,178.1650848388672,2.8404660042724572e-05,1769.392504975859,3824.6332792560906,0,151,-30,59,-21,29,17,12,15,0,5,-1,8
528,Jazz,6.10808423506974,0.04872560128569603,49636,0.0003880903509915627,22.990015901255564,0.26943859825938626,99.38401442307692,1.823360798880458e-05,71.52609252929688,1.823360798880458e-05,1854.0264978659407,3877.0840319569315,31,145,-18,60,-14,21,12,2,13,0,8,0,0
529,Jazz,3.054370505185409,0.03637014329433441,65863,0.0011894236643905942,22.162144808801735,0.2654075998113868,112.34714673913044,2.7570124075282365e-05,55.407981872558594,2.7570124075282365e-05,2235.343538894181,4547.069746048433,38,146,-35,58,-28,26,10,15,12,-3,1,0,9
530,Jazz,2.1476682522787582,0.029592474922537804,56083,0.00028559861966994727,24.316424726999895,0.22742873532865876,117.45383522727273,1.6095451428554952e-05,34.63840103149414,1.6095451428554952e-05,1687.8695513922864,3171.4677779691124,-69,172,-17,41,-11,22,18,8,10,-3,7,1,4
531,Jazz,4.230163502029015,0.043597202748060226,47927,0.0003213088703278742,21.46320081252121,0.26951198541621924,112.34714673913044,0.0009703992982394993,106.66012573242188,0.0009703992982394993,1752.7591105362621,3651.9762928690543,17,160,-26,59,-15,22,6,10,13,-2,7,1,5
532,Jazz,4.5237288179316515,0.04059677571058273,40696,0.0014392298794151355,20.72673193497772,0.25849475725717114,129.19921875,2.0812049115193076e-05,103.3276596069336,2.0812049115193076e-05,1521.904428660079,3004.7728076058584,-45,138,-7,55,4,24,13,4,14,2,7,2,3
533,Jazz,13.765444646520365,0.06981202214956284,28066,0.003649559094127071,21.082538917891075,0.25770780219265177,95.703125,0.0009160984773188829,247.30789184570312,0.0009160984773188829,1169.1448171797704,2377.7119435179816,-24,176,2,28,22,7,20,9,9,6,0,5,4
534,Jazz,37.83938916407416,0.13002093136310577,52600,0.003424125218524249,22.691898326313872,0.2680663103357967,99.38401442307692,9.984867938328534e-05,-32.325775146484375,9.984867938328534e-05,1759.486745071951,3552.9202277588456,97,188,-35,41,0,6,21,-4,10,0,2,7,1
535,Jazz,19.638442660440077,0.09146589040756226,25005,0.0005346418832360443,22.188743909974313,0.24493553560403042,123.046875,0.001429618103429675,217.92864990234375,0.001429618103429675,844.084418057831,1594.3480029183584,-52,199,37,23,18,16,23,10,6,4,1,6,4
536,Jazz,15.65590088559283,0.08054783195257187,65911,0.002424748260338753,20.87650204170285,0.27754584085590783,123.046875,0.0002474933862686157,33.81476593017578,0.0002474933862686157,1481.5685870584466,2618.216006108614,23,191,6,33,0,4,15,2,10,0,2,3,1
537,Jazz,27.49490312002225,0.10659384727478027,34132,0.01093028791039511,22.432556930354245,0.2512285979279327,95.703125,0.00288778287358582,1345.697265625,0.00288778287358582,1276.1951764985072,2477.484116698086,43,165,10,46,4,17,15,-3,9,1,2,0,0
538,Jazz,21.882366694927423,0.09777417778968811,43982,0.002640894160699173,23.13728305068746,0.25543080260721346,151.99908088235293,0.000927792745642364,73.41956329345703,0.000927792745642364,1554.6236144698594,3178.6621660201567,68,178,-12,50,-11,22,9,-2,16,0,7,-1,2
539,Jazz,17.095161515099488,0.08226557075977325,50693,0.0024916217384170903,20.776591090702837,0.27301376690484647,99.38401442307692,0.0006106972577981651,298.8572082519531,0.0006106972577981651,1310.9313477916078,2679.6597438732597,-12,191,2,8,18,16,14,8,18,12,1,0,2
540,Jazz,41.625000309016286,0.13804855942726135,36359,0.003114590893599174,21.908814347423277,0.25565785777585714,103.359375,0.002086481312289834,170.1983642578125,0.002086481312289834,1316.8535021237412,2772.995271262326,48,190,0,19,13,26,28,2,8,4,5,5,-2
541,Jazz,15.894868668345834,0.0782807469367981,66630,0.002417684157969441,21.669306721251335,0.2726331860111921,95.703125,0.0005349215934984386,86.41200256347656,0.0005349215934984386,1617.443035513935,3039.6872394322795,20,187,-6,18,1,14,15,3,17,6,3,0,-1
542,Jazz,28.317983490946073,0.0994507223367691,40526,0.004453573923561224,22.045721150446973,0.260222898702235,129.19921875,0.0008527885656803846,128.97445678710938,0.0008527885656803846,1344.2559589612654,2725.140933149652,28,180,-2,26,22,23,21,-1,4,2,4,8,0
543,Jazz,28.450589973883993,0.11177034676074982,56849,0.0009778734564310392,23.569039103767764,0.2619389349901839,151.99908088235293,0.0006608442636206746,311.8041076660156,0.0006608442636206746,1761.322747116071,3424.4204634026974,81,174,-20,48,-16,17,8,0,11,-1,5,-1,4
544,Jazz,18.06352910946427,0.08651828020811081,32934,0.004706253997194479,22.88356880031474,0.24564113663444015,103.359375,0.00954785943031311,1120.93017578125,0.00954785943031311,1004.610954045196,1852.8130551225347,-27,177,33,45,10,13,11,-2,3,2,3,1,1
545,Jazz,23.133979852458136,0.10035551339387894,28247,0.001747949331582947,22.20027110314983,0.2556192122928422,123.046875,0.0007142981048673391,-42.323158264160156,0.0007142981048673391,937.421761556774,1739.1017550935326,-17,198,26,33,12,13,21,6,9,3,2,5,3
546,Jazz,32.112523731169574,0.11047956347465515,38869,0.0008091049275794407,21.013456302739097,0.27300103697838823,107.666015625,0.0009956629946827888,57.345237731933594,0.0009956629946827888,1295.1814266977444,2659.2756443953017,22,184,7,16,18,14,19,4,6,6,4,6,2
547,Jazz,7.0875240529094246,0.05388714373111725,61949,0.0007058245227807725,21.662898628587875,0.2761876448437979,103.359375,0.0010103462263941765,178.55418395996094,0.0010103462263941765,1981.6622032084717,4194.9444197723315,58,152,-28,61,-22,28,1,11,12,2,3,-2,4
548,Jazz,7.858573258002296,0.05866888165473938,52536,0.0011872309811631124,22.576581990769906,0.25806235017598417,129.19921875,0.0011081002885475755,256.2581787109375,0.0011081002885475755,1748.4005518696765,3638.0454928581785,48,160,-19,55,-15,24,6,5,10,0,3,-1,5
549,Jazz,86.34031943990266,0.18427695333957672,42927,0.0006651944259915328,20.567598414005456,0.2363761275635785,123.046875,0.0008079596445895731,-67.79535675048828,0.0008079596445895731,2049.640520145851,4509.5989749492455,140,78,16,41,9,20,16,17,7,10,2,1,2
550,Jazz,75.81718725814493,0.190547376871109,54452,0.00316908121538275,17.454886974963166,0.26401608431655255,151.99908088235293,0.0007727667689323425,6697.02197265625,0.0007727667689323425,2485.940907807433,5777.253037198968,249,75,12,25,0,15,8,13,6,12,2,4,0
551,Jazz,13.765807821703254,0.0698135495185852,28094,0.0036482445768730174,19.575240266849107,0.25775926409755945,95.703125,0.000912678602617234,247.29209899902344,0.000912678602617234,1193.2662134636287,2411.6604621338456,-20,171,4,29,19,10,19,9,9,5,0,4,4
552,Jazz,81.95357570782755,0.18840385973453522,51504,0.017464973995221626,19.468200210580836,0.24195843541425055,107.666015625,0.0007883173529990017,8234.0810546875,0.0007883173529990017,2289.574755840761,5219.666643897723,207,87,8,23,11,18,9,16,7,8,2,2,0
553,Jazz,37.855092161296184,0.13004401326179504,52698,0.0034228677816164304,20.35881247307323,0.26804992695558044,99.38401442307692,9.548226807964966e-05,-32.29184341430664,9.548226807964966e-05,1804.5907529650035,3624.381151664008,118,160,-15,30,3,9,15,1,6,2,2,6,2
554,Jazz,59.43859663879473,0.16250605881214142,42978,0.008251667504696166,19.73759663876568,0.2528704792315311,151.99908088235293,0.0007298310520127416,3020.099853515625,0.0007298310520127416,1670.233116562232,3436.7591256520477,160,115,33,33,9,15,5,10,0,5,3,1,1
555,Jazz,19.638051081779867,0.09146509319543839,25045,0.0005341641294392612,20.46320742425634,0.24490054061830122,123.046875,0.0014263137709349394,217.89730834960938,0.0014263137709349394,871.4359865873053,1617.2884416690836,-41,185,45,20,16,21,19,12,6,2,3,4,5
556,Jazz,84.90093496315468,0.198396235704422,76460,0.00377830075486282,17.971057564144214,0.27485713136310763,123.046875,0.0006888710195198655,3059.703857421875,0.0006888710195198655,2976.3467583667048,6842.870981069712,280,57,16,24,4,13,5,14,4,8,1,3,3
557,Jazz,17.14877369233092,0.07813471555709839,41030,0.005246209856881253,21.896682970808882,0.23599447367465778,95.703125,0.0024691284634172916,232.9284210205078,0.0024691284634172916,1378.5242743547162,2585.0169029147332,16,134,42,15,15,14,11,6,7,6,3,2,0
558,Jazz,15.65677965999116,0.08055070042610168,65993,0.00242074744030746,18.504200005288883,0.2775582259008373,123.046875,0.0002517884422559291,33.81575393676758,0.0002517884422559291,1545.494758082446,2679.226748296114,51,155,34,16,5,5,10,8,6,3,2,3,2
559,Jazz,78.0146781441499,0.18254059553146362,25582,0.014944755852784304,18.932536413952914,0.24695930034479202,107.666015625,0.000738397822715342,6970.81396484375,0.000738397822715342,1391.4736421751793,2869.721616467536,104,90,29,36,16,23,13,17,9,12,6,7,5
560,Jazz,27.50087049950945,0.10660789161920547,34722,0.010932612582246393,19.683651637613252,0.2512770314129151,95.703125,0.002884696936234832,1345.650146484375,0.002884696936234832,1427.4008895726513,2740.3957004060326,76,123,42,26,12,17,10,3,5,3,1,0,1
561,Jazz,112.7783926337146,0.23190398514270782,62963,0.0066398892728101845,18.43372016409201,0.27096416613489527,172.265625,0.0011674880515784025,4947.0263671875,0.0011674880515784025,2454.9053024959994,5455.890646734699,276,85,15,24,2,12,5,13,4,6,2,5,4
