,Genre,Energy,RMSE,ZCR,CQT,Spectral_Contrast,Chromagram,Tempo,STFT,Autocorrelation,STFT,Spectral_Centroid,Rolloff,MFCCS0,MFCCS1,MFCCS2,MFCCS3,MFCCS4,MFCCS5,MFCCS6,MFCCS7,MFCCS8,MFCCS9,MFCCS10,MFCCS11,MFCCS12
449,Hiphop,1165.8287866602834,0.01096286065876484,72066,3.25904310185833,33.472990467232826,0.00955125750185106,135.99917763157896,17.19501304626465,384300992.0,17.19501304626465,628423.5291679944,1411100.8774155017,2647,568,569,298,296,113,190,86,117,68,79,65,53
450,Hiphop,1965.7107129663539,0.01511608436703682,28134,3.4150366635580793,30.226485799253975,0.022434160135114983,99.38401442307692,16.452207565307617,386294272.0,16.452207565307617,649086.3168377433,4789123.339300504,4378,1223,790,310,319,199,166,113,91,105,84,64,78
451,Hiphop,692.5927756846629,0.011271421797573566,65906,1.9306254769799038,27.51094432263499,0.0182413703677825,107.666015625,12.876906394958496,140367968.0,12.876906394958496,1244856.288763824,3687656.0121977683,4960,1524,977,346,261,106,107,70,69,80,50,56,51
452,Hiphop,65.11806636764906,0.002953029004856944,54546,0.48662547321108324,33.617700026793486,0.021458746909387476,103.359375,2.653017520904541,5134242.0,2.653017520904541,1373774.0060611,4662123.235757164,4873,1185,489,214,177,115,105,98,83,67,51,38,46
453,Hiphop,46.80453135348932,0.0026287210639566183,70999,0.5387766861716011,35.395072641586395,0.007373742111019035,107.666015625,2.5918424129486084,6436627.5,2.5918424129486084,1315996.0173612009,4705922.931774448,6570,1117,641,456,226,126,136,89,78,96,77,62,56
454,Hiphop,71.52654064243174,0.0032888026908040047,83637,0.5452452631576368,32.86407358456826,0.010820360992064765,112.34714673913044,3.3677096366882324,6106131.0,3.3677096366882324,837322.7285039618,1750950.5816240732,3090,657,614,250,202,90,117,113,88,65,66,55,68
455,Hiphop,188.84918970785293,0.006239475216716528,47993,0.798935832195095,25.266096079891575,0.02084506075075872,107.666015625,4.3860931396484375,24563774.0,4.3860931396484375,525666.3736309888,1891076.0855048408,2858,753,395,225,190,123,155,57,55,62,55,72,36
456,Hiphop,164.12910041587236,0.003602666547521949,46483,1.2654404001783177,26.262215735901613,0.024474024497431933,99.38401442307692,5.751619815826416,40694952.0,5.751619815826416,355112.57321185054,1273304.1886770874,2874,441,494,221,152,84,84,68,84,95,53,54,50
457,Hiphop,474.69625730029395,0.007579108700156212,34079,2.0244108190409826,28.129454231000203,0.019434793870242627,143.5546875,10.515070915222168,248272704.0,10.515070915222168,413368.03278675943,1766939.4849780423,3851,515,505,175,137,93,84,69,38,52,42,57,64
458,Hiphop,218.2832123945095,0.006243150215595961,90203,0.6895891834851833,23.046045169332018,0.008737847379073422,172.265625,4.134453773498535,13994477.0,4.134453773498535,964941.163867266,2013133.7048624994,4698,871,618,324,221,141,168,123,91,92,79,68,53
459,Hiphop,156.36182544671613,0.004113599192351103,41725,1.036216310384289,24.617250720036534,0.014453296267458787,92.28515625,4.942619800567627,31181958.0,4.942619800567627,654167.8900748887,3025379.592292408,3348,886,673,286,206,117,150,78,63,107,51,39,39
460,Hiphop,217.59495243926298,0.005672948434948921,35708,1.568405750341578,30.444042471474898,0.02427552972515263,184.5703125,7.015774250030518,91183064.0,7.015774250030518,346387.13078125514,1433470.1652697646,5135,497,689,353,266,123,125,87,70,99,66,55,59
461,Hiphop,169.15443531978025,0.00465212669223547,44658,1.0141542840876432,24.068795403336363,0.014943821096929745,184.5703125,5.305323123931885,28271380.0,5.305323123931885,324872.928186236,1502673.4643214508,3161,503,551,344,358,155,126,81,97,91,80,66,54
462,Hiphop,2302.782199145687,0.026085784658789635,72613,2.972541142701886,29.44651179452736,0.018618524975785262,92.28515625,11.442116737365723,192551472.0,11.442116737365723,1740846.9487753254,5808105.319133232,8396,2314,1856,616,457,288,179,174,157,134,112,102,127
463,Hiphop,1707.0450013582442,0.021029764786362648,81030,2.534410696091729,25.24077459742123,0.015981513044200785,95.703125,10.35326099395752,128016976.0,10.35326099395752,1244706.1573108963,3571740.072941717,5033,1396,977,529,286,265,220,177,176,156,146,126,90
464,Hiphop,2520.8845686128902,0.019003059715032578,52881,3.0811686624863386,32.6136540923521,0.013387896185776042,86.1328125,13.861863136291504,155741680.0,13.861863136291504,664091.9844216203,1753855.451329657,3906,692,599,348,310,220,158,144,133,100,77,90,75
465,Hiphop,2797.1046549261528,0.025148145854473114,58636,1.897259746121883,28.488289023141924,0.014937846821644066,95.703125,11.823812484741211,127499072.0,11.823812484741211,1917296.3141291258,6659185.864124359,8671,2138,683,392,300,212,134,104,109,122,78,66,96
466,Hiphop,1144.1921111258325,0.018548285588622093,52593,2.1778732241918672,27.146782229648846,0.02476458441141518,92.28515625,9.965995788574219,128495760.0,9.965995788574219,753968.5735160764,2757187.4524601037,7440,1085,605,403,261,173,100,108,131,100,94,68,87
467,Hiphop,2102.9106795929893,0.02347208745777607,84151,3.876348082055236,25.314502173118182,0.016631954723430067,95.703125,13.575410842895508,287961984.0,13.575410842895508,1145685.6835786398,3518801.4675128004,3490,793,672,293,271,175,193,159,140,106,104,111,90
468,Hiphop,1565.359899775023,0.017654985189437866,63365,1.8143966325702845,22.486995197906758,0.009308666275987873,95.703125,12.316667556762695,143551232.0,12.316667556762695,721066.7242769896,2499845.580984052,5504,810,448,364,202,98,100,83,79,83,51,42,38
469,Hiphop,1070.355074304603,0.011555409990251064,80092,3.0151040927245045,34.16115253252693,0.011308926170675908,129.19921875,15.53095817565918,301805280.0,15.53095817565918,999391.369008542,1475950.878572282,3886,935,579,392,276,128,156,124,111,94,104,71,59
470,Hiphop,920.9080420144296,0.009436437860131264,45873,3.014207977230337,32.48533722183288,0.02498284487561084,95.703125,16.072399139404297,270715232.0,16.072399139404297,1242992.7270581226,6301828.871443107,4956,1051,749,276,213,88,78,63,78,59,45,37,38
471,Hiphop,992.065372858562,0.011384881101548672,71216,2.5260420908866905,36.08385252939254,0.026681721349101035,95.703125,13.460880279541016,167090624.0,13.460880279541016,1336675.3340106132,2309896.4370948533,3218,1040,299,241,225,109,115,121,112,98,90,70,72
472,Hiphop,2133.5142807886054,0.01811024360358715,34237,3.180528487692606,30.161380267150033,0.018468540773841854,99.38401442307692,14.925148963928223,341658432.0,14.925148963928223,745297.5269530613,4770562.748049932,4448,1233,554,281,252,213,107,140,95,84,71,68,75
473,Hiphop,2226.4226908778924,0.01895139366388321,56188,3.44630890502807,28.96497565893754,0.015171442156956833,92.28515625,20.158647537231445,338703456.0,20.158647537231445,1441976.580776418,4634390.237652168,6136,1212,670,320,213,123,192,102,116,102,78,50,45
474,Hiphop,1074.9882207059752,0.012272941879928112,73371,2.4499202003800695,30.796267491536472,0.019401333761561855,99.38401442307692,10.623451232910156,133718328.0,10.623451232910156,726940.0688041978,1559739.4896173698,3304,706,689,388,240,106,113,73,99,71,64,64,73
475,Hiphop,1763.1923318033075,0.018869169056415558,97338,2.406445821292806,27.787066767893915,0.01729804542897548,92.28515625,10.218958854675293,117689808.0,10.218958854675293,1781899.8832303956,3367313.6101810075,4381,1859,837,593,359,278,235,168,193,193,112,104,98
476,Hiphop,3527.2528879733386,0.03289797157049179,63975,4.5609547695731845,22.360838212428032,0.01794922864937622,95.703125,16.763090133666992,560542528.0,16.763090133666992,1294567.4229440952,5790846.024311511,7049,1446,1065,396,311,314,153,175,163,120,113,89,115
477,Hiphop,1062.2398918037015,0.012188729830086231,91218,1.8108641669589662,20.98535972211994,0.01423800312048035,117.45383522727273,12.417959213256836,66615892.0,12.417959213256836,946988.0442001886,3591418.2291762084,3311,1143,624,399,336,261,170,118,116,104,145,82,78
478,Hiphop,3527.2528879733386,0.03289797157049179,63975,4.5609547695731845,22.360838212428032,0.01794922864937622,95.703125,16.763090133666992,560542528.0,16.763090133666992,1294567.4229440952,5790846.024311511,7049,1446,1065,396,311,314,153,175,163,120,113,89,115
479,Hiphop,227.72667895944502,0.0071248142048716545,114044,0.5718467314523854,23.671887958011197,0.012909908132077704,103.359375,5.527175426483154,8074541.5,5.527175426483154,1412039.754960306,5549846.491804977,8493,1490,938,552,299,395,228,216,145,137,99,83,82
480,Hiphop,18.78208950833048,0.0012442144798114896,102644,0.47990849562498467,21.10329267398693,0.016752693181028965,95.703125,3.991732120513916,5701047.0,3.991732120513916,819475.9570120547,2262622.5420071874,1803,661,491,255,189,130,118,97,114,75,70,67,76
481,Hiphop,122.20571188031832,0.004359862767159939,34394,0.4804790269790756,65.51957122056939,0.01913770724660203,103.359375,2.2859907150268555,6380728.5,2.2859907150268555,355354.9377838032,2624164.1713683195,5025,533,768,310,253,159,172,109,97,90,82,51,58
482,Hiphop,38.07557269099914,0.0026258404832333326,75178,0.6856096966480275,81.16276605442154,0.0106567907019702,107.666015625,2.5605454444885254,10527556.0,2.5605454444885254,383104.38245439465,889368.8346002819,958,510,290,120,130,89,124,94,82,57,68,58,57
483,Hiphop,63.68388281393702,0.0034512351267039776,73485,0.7213124651067275,85.4713238959032,0.018236265601566503,103.359375,3.0297160148620605,10876764.0,3.0297160148620605,313501.2072047803,1065060.1535816996,1851,399,346,239,183,140,162,110,77,93,78,76,61
484,Hiphop,30.60228597236248,0.0026576435193419456,69656,0.3415743240106735,71.76265238758036,0.02174617174048606,112.34714673913044,1.274638295173645,1982640.375,1.274638295173645,589354.4634580202,1871179.8831858046,4218,1639,633,563,376,345,230,176,169,123,100,86,98
485,Hiphop,50.03909606174366,0.002613530494272709,84328,0.539143714802314,97.36927283451469,0.016387982489284837,112.34714673913044,2.6077053546905518,6760976.5,2.6077053546905518,304669.2170981813,648178.9993768196,1590,366,393,196,197,86,99,81,66,59,57,58,63
486,Hiphop,40.166758788451226,0.0025661455001682043,52936,0.38665222166599944,73.01991911564158,0.01901041356480872,99.38401442307692,1.5776407718658447,3737716.0,1.5776407718658447,443309.41931863903,1770432.5874625477,3197,739,382,387,295,167,128,108,92,119,108,96,86
487,Hiphop,66.57270635789926,0.0041678654961287975,58284,0.7278254411514777,90.04370339762455,0.01119884254586607,135.99917763157896,2.828047752380371,15310680.0,2.828047752380371,510703.9915833841,1157302.6133509579,2834,273,398,123,162,131,169,92,110,51,80,40,48
488,Hiphop,65.54053434040186,0.002729845466092229,99365,0.45160301068796255,103.74460867476218,0.0054913958519977836,117.45383522727273,3.0907132625579834,3563436.0,3.0907132625579834,275106.65824673825,705391.8817230613,2003,360,424,227,190,175,110,108,90,87,55,73,61
489,Hiphop,54.32458396167394,0.0027987833600491285,77880,0.8446999769171878,96.00537949297289,0.017806326942874474,129.19921875,3.407426118850708,14274783.0,3.407426118850708,338117.8268047135,943556.5832701528,1708,396,314,136,141,72,67,63,60,45,60,45,65
490,Hiphop,45.16819839293136,0.002487365622073412,69181,0.6346667347875321,88.05060530549227,0.015665200746463572,117.45383522727273,2.7546780109405518,7778024.0,2.7546780109405518,222520.3807747517,954402.0976570329,946,248,223,129,122,78,130,73,78,60,59,50,49
491,Hiphop,59.81706211424572,0.0028418481815606356,91841,0.5333462899724809,98.39962842096601,0.008434335101335358,103.359375,2.874943494796753,6486500.5,2.874943494796753,260587.52605704797,650095.0302789739,2066,342,400,201,218,127,143,106,94,81,87,79,69
492,Hiphop,40.295610065568574,0.0021915347315371037,48077,0.857799126976888,89.833862695403,0.01708310513615941,112.34714673913044,3.303920269012451,15753401.0,3.303920269012451,277459.3295758104,1198327.3724322475,1920,280,446,186,355,118,131,111,78,76,66,55,95
493,Hiphop,47.85653334216153,0.0024210778065025806,100718,0.2724195796489734,86.24398391871256,0.013133710818924515,117.45383522727273,1.2514641284942627,2285276.75,1.2514641284942627,426179.4779425712,313185.1290334585,3301,403,447,220,210,135,116,82,97,87,97,74,59
494,Hiphop,34.67837107332827,0.0019475320586934686,35866,0.7480953175251965,73.12800078499647,0.02444397470937646,151.99908088235293,2.7536823749542236,14905347.0,2.7536823749542236,310610.04972961947,2001641.9213295635,2847,696,405,262,306,222,178,104,146,91,95,83,88
495,Hiphop,57.623413069322545,0.0026430899742990732,104434,0.37334596313882645,102.39103828445916,0.005220101445404795,112.34714673913044,2.426128625869751,2978807.75,2.426128625869751,279951.0965956052,670595.8126415471,1414,362,295,137,86,82,79,68,60,51,47,29,33
496,Hiphop,36.02307509356203,0.002182046649977565,55123,0.30361458594918633,67.116846687628,0.007696279741388813,107.666015625,2.635765314102173,1986330.375,2.635765314102173,162243.48173510525,721743.8297235508,2217,462,415,268,328,171,138,89,87,69,63,56,55
497,Hiphop,47.761759532889606,0.00236030132509768,76857,0.6480463407571732,98.40322865870297,0.012985542775949953,112.34714673913044,3.096090316772461,8800391.0,3.096090316772461,346817.0123566204,626404.6742147746,1200,413,248,188,216,85,94,89,54,63,65,74,56
498,Hiphop,68.2969277232678,0.0031178791541606188,66779,0.7582373460554304,93.87505633101182,0.014826607341708088,107.666015625,3.2119908332824707,14357043.0,3.2119908332824707,305577.00664564606,639083.7938399189,1938,409,401,279,179,139,125,75,91,56,64,61,69
499,Hiphop,1360.478141495007,0.017796838656067848,67226,1.9624023134745439,76.27971149692543,0.01441203961921213,107.666015625,7.6749796867370605,84156824.0,7.6749796867370605,675787.629009909,2153880.9761292,3715,1567,1049,556,318,320,228,196,208,153,137,123,109
500,Jazz,11.400000910450034,0.001636791625060141,51974,0.051702486873071586,16.986775246453316,0.017289606072123997,123.046875,0.7138151526451111,181944.578125,0.7138151526451111,554576.5115333548,2731344.4809810035,12152,1465,731,120,117,53,56,38,43,37,43,59,43
501,Jazz,0.3865071562929935,0.00025158829521387815,39303,0.015140208010203562,20.52100837988091,0.01624303394522118,135.99917763157896,0.14587943255901337,6176.119140625,0.14587943255901337,301864.4380696156,1801641.197155632,10108,1289,521,134,96,55,54,57,47,48,52,46,64
502,Jazz,7.954669311074763,0.0010715378448367119,38361,0.08895939002079704,30.288905030751387,0.031149043151125187,107.666015625,1.43721604347229,634802.875,1.43721604347229,161084.080652877,501991.80153236736,6368,1217,1082,404,234,112,94,73,86,106,99,71,57
503,Jazz,7.69370146265991,0.0013506782706826925,29592,0.08446355184541554,37.174368772744195,0.022468479218694364,123.046875,0.9257721304893494,368403.15625,0.9257721304893494,92946.2515087849,361938.89615273406,9874,873,1131,254,146,103,144,78,88,89,51,100,72
504,Jazz,35.960831722958375,0.0023232365492731333,31651,0.22971881814662473,36.91601943308315,0.04485942330406617,95.703125,2.682025671005249,4809558.5,2.682025671005249,122594.59061354196,899786.8264989341,2929,548,342,222,175,103,82,55,50,52,57,82,77
505,Jazz,49.190862369465066,0.0028533467557281256,38378,0.2670559239424768,59.031177736551385,0.0293590679243339,107.666015625,2.642242908477783,3380857.0,2.642242908477783,286413.98554607417,1874608.2431028702,9186,769,891,202,297,105,168,81,153,185,131,184,207
506,Jazz,18.343757616266316,0.001621810719370842,31823,0.20626047431204741,44.791427708303004,0.029832032845531653,135.99917763157896,2.124962091445923,1864704.0,2.124962091445923,265266.655036934,1271536.8453017662,6419,1386,607,372,197,127,198,118,105,66,103,65,55
507,Jazz,30.50708329518356,0.002477714093402028,42981,0.10788403383170522,53.32764917829574,0.04050864886337291,99.38401442307692,2.112133502960205,1822868.875,2.112133502960205,120004.25108492955,655577.951699155,2541,915,588,149,121,87,93,64,63,130,176,254,197
508,Jazz,34.166061791707044,0.001885250792838633,30647,0.4858196955593371,49.51733998570121,0.029492685524908083,107.666015625,2.9740817546844482,6589411.0,2.9740817546844482,174239.71602645467,1055175.3201386419,3071,522,762,122,157,99,124,133,87,76,69,57,49
509,Jazz,7.2675734131955245,0.0008618258289061487,20984,0.19411470491220767,31.9689393891171,0.03698835658021201,112.34714673913044,1.5379916429519653,1621198.125,1.5379916429519653,45844.4121237178,204490.2380877205,1307,402,241,104,97,86,90,62,73,48,56,58,100
510,Jazz,12.392642623241041,0.0017627270426601171,21926,0.13010742168327336,32.061622966419385,0.03811867191331816,112.34714673913044,1.101346492767334,598285.1875,1.101346492767334,170992.2058604545,752666.7103537474,11646,556,2924,268,200,132,85,79,174,98,49,42,47
511,Jazz,9.519893636599669,0.0012046066112816334,50939,0.0887769321623079,63.71264708606579,0.015381011200123845,99.38401442307692,1.168059229850769,438584.5625,1.168059229850769,130195.9674790119,1124392.406838623,1731,308,364,80,47,49,54,41,39,34,34,47,38
512,Jazz,0.8333005369421972,0.00034085867810063064,42244,0.030919753986873213,48.644432205883696,0.015268756242687491,112.34714673913044,0.32359325885772705,36501.23828125,0.32359325885772705,119742.76139184808,1121605.443117267,2350,361,521,97,66,64,49,55,40,42,39,51,34
513,Jazz,2.660391456984045,0.0004738645802717656,40445,0.08596768744233826,64.69177472373251,0.01310616849005266,151.99908088235293,0.6504312753677368,253599.09375,0.6504312753677368,87877.89565374954,930887.5526213734,888,138,121,61,51,51,53,80,71,51,59,87,76
514,Jazz,4.499792832903586,0.0010636762017384171,43027,0.01709941161793509,41.42597586167382,0.03405888599442975,129.19921875,0.49185776710510254,150667.765625,0.49185776710510254,167129.1153615359,685210.7897255551,5185,1000,559,345,138,130,113,63,72,50,80,71,98
515,Jazz,4.9002744680718395,0.00081416848115623,48771,0.07301313810586144,60.85913236040054,0.012203088196549599,117.45383522727273,0.8642735481262207,210817.140625,0.8642735481262207,101455.02417523463,877165.8888942286,1822,327,482,94,58,57,63,50,36,51,38,46,35
516,Jazz,9.993436576087033,0.00134589325170964,46278,0.05245958651010305,49.97710130635246,0.02938048043987573,117.45383522727273,0.948250412940979,175912.390625,0.948250412940979,143302.0982951388,685020.2267204131,2796,669,366,183,82,108,86,72,75,52,53,67,60
517,Jazz,9.457944375055,0.0012689753202721477,55739,0.06080352815540092,63.05139437285546,0.017737792938983858,103.359375,0.6594617962837219,252568.796875,0.6594617962837219,278841.27582542395,1508752.6340662534,3329,522,393,78,60,50,72,53,75,53,47,65,67
518,Jazz,2.36650775726893,0.0004319610306993127,58127,0.07254373346121017,54.72847702474915,0.020057407595829697,103.359375,0.5845571160316467,226300.25,0.5845571160316467,64753.479332419956,373735.23686353414,563,138,210,62,37,23,31,35,27,26,25,29,38
519,Jazz,0.9302660216735167,0.0003181019565090537,36743,0.05554980683362064,37.62190007333123,0.029416149814716557,123.046875,0.5358198881149292,115180.2578125,0.5358198881149292,88658.28548483796,585640.9840722968,1480,458,367,131,69,49,32,41,40,38,53,81,54
520,Jazz,0.6032728308279188,0.000314149510813877,21844,0.020021426850713297,37.30055926766221,0.03544024700301569,107.666015625,0.19461601972579956,19544.8125,0.19461601972579956,116697.72985613247,741619.86213286,3312,391,439,92,106,83,88,53,95,49,64,36,56
521,Jazz,2.020626351287502,0.0005193143151700497,120159,0.050919192193670144,89.10920647672815,0.015173052310821503,123.046875,0.5197901725769043,98922.4453125,0.5197901725769043,465988.57167103415,1091414.004121161,1372,680,273,69,58,47,56,31,45,41,27,32,26
522,Jazz,4.362384924442279,0.000775504857301712,33942,0.053250579225946344,45.166864797478816,0.034093594470634224,129.19921875,0.6296119689941406,277133.40625,0.6296119689941406,183845.2923,1659467.4232027174,1554,389,320,105,101,61,81,48,47,64,111,126,120
523,Jazz,12.962548320618115,0.0011437663342803717,53129,0.13679885786351792,69.54360489906449,0.030312579341885006,161.4990234375,1.6503973007202148,1635408.5,1.6503973007202148,219016.11902378732,1091811.0655388455,1625,540,175,88,64,34,50,50,59,62,96,97,116
524,Jazz,5.958249965884695,0.0010072429431602359,61747,0.07896000967928682,62.86705755614754,0.023209701164882315,103.359375,0.822094202041626,217341.609375,0.822094202041626,314411.3407763881,1511604.9811605003,3004,677,526,171,86,49,68,62,58,61,64,59,64
525,Jazz,11.997402839252747,0.0016874833963811398,42124,0.08504230893334552,59.19318786753653,0.0226557323592599,103.359375,1.1972739696502686,635615.25,1.1972739696502686,163594.65461836872,1166894.7164358215,3505,384,412,142,105,57,49,48,56,95,94,99,105
526,Jazz,0.2923604178081242,0.0003238161443732679,38729,0.017267480359944024,43.20411958502726,0.04412503938392402,123.046875,0.2562744617462158,48956.8125,0.2562744617462158,422404.5574072073,1411215.9485185707,4349,1124,913,174,224,133,95,95,86,51,49,50,89
527,Jazz,0.8152433289553335,0.00033517004339955747,41549,0.04223569542216254,54.5012659682181,0.017419024100374447,143.5546875,0.3646024465560913,70976.578125,0.3646024465560913,106243.78146475695,631559.2515535145,1960,227,404,56,54,56,41,29,67,33,34,33,38
528,Jazz,3.7825857408506995,0.0007209911127574742,49636,0.035469549760535346,54.15944245708162,0.020262442033865315,99.38401442307692,0.5716642141342163,67090.671875,0.5716642141342163,111379.39106764643,916461.877177785,2071,258,457,148,56,78,38,34,34,39,54,56,61
529,Jazz,0.6200632042835169,0.00024310724984388798,65863,0.024114391904377117,56.2933016075836,0.018637429097641805,112.34714673913044,0.284871369600296,22463.48046875,0.284871369600296,164690.74174816822,861665.5644045186,1296,334,274,101,86,69,45,34,45,32,24,36,45
530,Jazz,0.20678873356693916,0.00018849133630283177,56083,0.01374992199135532,41.092871106377544,0.03766943229161665,117.45383522727273,0.20134203135967255,12198.166015625,0.20134203135967255,258532.362042388,929861.2639326153,2531,846,543,163,143,69,69,59,84,68,60,87,86
531,Jazz,0.552722368628277,0.00024070480139926076,47927,0.03607522098584104,52.04904923304076,0.01832085201772301,112.34714673913044,0.39720049500465393,59309.0234375,0.39720049500465393,91533.1915233751,473079.4398923997,1571,288,461,84,44,41,39,26,29,28,41,58,40
532,Jazz,2.2127119315079904,0.0007320821168832481,40696,0.04538041761574386,49.71102794357356,0.0261151306456347,129.19921875,0.4233317971229553,83408.5,0.4233317971229553,327244.7134837384,2119897.33936302,3647,737,187,85,76,70,72,55,61,54,69,42,93
533,Jazz,22.021206281482353,0.00205577677115798,28066,0.1140539314249647,43.52216808393181,0.02803160648687302,95.703125,1.2934545278549194,730802.0625,1.2934545278549194,132954.1798987326,810090.9019376144,4915,434,373,115,240,37,126,49,94,34,46,28,24
534,Jazz,39.899886804222994,0.002413214184343815,52600,0.278578868503081,71.27653762161765,0.019487494383293134,99.38401442307692,3.5578625202178955,4269360.5,3.5578625202178955,266920.39249525033,592055.5632605249,2851,633,394,130,69,53,60,45,75,71,75,82,78
535,Jazz,13.65905076748063,0.001411583973094821,25005,0.15587161782441397,26.060042501239955,0.03129575608734971,123.046875,1.8486088514328003,1717424.75,1.8486088514328003,51342.06511919066,428763.0803703093,2606,458,651,228,91,67,71,55,56,61,52,33,39
536,Jazz,16.14407282267014,0.0016106987604871392,65911,0.05578586848011972,49.859999778622196,0.01052356512641549,123.046875,1.4649848937988281,297801.5,1.4649848937988281,283211.6620573692,804842.6774206149,2873,804,640,277,114,69,71,51,53,54,91,50,55
537,Jazz,51.64188253945817,0.002531911013647914,34132,0.31876497255812103,40.64897890089207,0.03016000351744597,95.703125,2.574613332748413,4057978.5,2.574613332748413,123872.15297784888,954049.0465802236,2133,439,447,225,78,79,62,65,61,62,48,52,67
538,Jazz,12.64781160116605,0.0013536708429455757,43982,0.1721347122188109,47.53433552364734,0.027384344151902967,151.99908088235293,2.0505592823028564,1242377.75,2.0505592823028564,78785.75900991274,487648.97636775026,2777,300,531,248,84,76,48,61,48,44,41,47,42
539,Jazz,21.96679574339665,0.0019094356102868915,50693,0.10609239874216517,44.9322272227827,0.015274648483180988,99.38401442307692,1.604966402053833,788860.0,1.604966402053833,145045.9459736783,750570.5501625591,5134,240,550,197,330,148,211,177,80,113,136,155,93
540,Jazz,30.805932039236204,0.00154519930947572,36359,0.22669023719100914,45.000952262280705,0.02624556816317317,103.359375,3.898266553878784,4766607.5,3.898266553878784,182069.88976863175,1189541.4558549896,1256,614,507,387,175,180,129,87,74,79,65,77,71
541,Jazz,17.902917355751452,0.001963979797437787,66630,0.07157931873315516,48.69880858742408,0.015687407264120497,95.703125,1.4930123090744019,375397.0625,1.4930123090744019,159966.6415559014,522917.6563180944,7649,384,866,152,217,94,73,101,106,113,111,151,111
542,Jazz,84.78817350072651,0.0043410854414105415,40526,0.13026103644417586,46.530598541005794,0.022867735827812864,129.19921875,2.6487560272216797,1950540.5,2.6487560272216797,186927.23486355285,1161102.6565156197,4668,531,530,160,204,117,98,94,64,44,49,30,51
543,Jazz,21.61029830318184,0.0017185141332447529,56849,0.16392537096553025,59.05392613358757,0.02512051671439591,151.99908088235293,2.664362668991089,1383422.0,2.664362668991089,121182.19816480369,684780.3440218094,3006,465,525,208,82,106,90,90,218,96,81,103,88
544,Jazz,18.589457879611924,0.0015345342690125108,32934,0.17844731276656287,31.770910349292375,0.03247947916457544,103.359375,1.7381733655929565,1157917.25,1.7381733655929565,126051.25050168432,578399.971364846,3611,793,635,205,137,101,92,94,79,64,65,85,111
545,Jazz,17.089854992317584,0.0014382965164259076,28247,0.17571685414851607,28.06589474638258,0.027206584208176798,123.046875,2.17346453666687,2061759.125,2.17346453666687,57892.988125245596,394096.9129957527,2868,366,538,144,71,51,64,38,58,46,49,32,33
546,Jazz,83.83790153502538,0.004499129485338926,38869,0.14483328129738277,44.614938785585686,0.018871854736318732,107.666015625,3.007614850997925,4708616.0,3.007614850997925,82046.01588187281,499294.6911880309,4038,253,516,116,150,167,89,59,79,74,57,54,105
547,Jazz,2.277488127641214,0.0006515521672554314,61949,0.06048185448054738,60.62590274443192,0.015720261725700572,103.359375,0.6645170450210571,113172.53125,0.6645170450210571,253408.85050461759,1205762.6423792515,2144,517,188,74,58,50,54,39,37,42,33,27,30
548,Jazz,2.0738464185123764,0.0004840014735236764,52536,0.06910103186314365,54.41811038830555,0.025087026600888903,129.19921875,0.7368860244750977,183727.84375,0.7368860244750977,132365.87986255134,773983.3765892566,1650,328,138,81,89,77,65,42,48,52,70,80,64
549,Jazz,329.5094068304164,0.00946753192692995,42927,0.39202575301498455,27.634770772941618,0.03437677238935318,123.046875,8.07192325592041,45498624.0,8.07192325592041,524725.387604877,3103295.4278622163,3305,927,573,284,145,194,149,123,96,239,92,83,62
550,Jazz,54.309772073891224,0.0014521173434332013,54452,1.3703225187353791,13.059081227691077,0.02102089406357252,151.99908088235293,7.198401927947998,49671200.0,7.198401927947998,208146.30982805009,1379490.655273382,1002,342,213,117,91,47,45,36,38,45,46,34,28
551,Jazz,22.021781337661455,0.002055721590295434,28094,0.11405590531326344,23.242472836555702,0.028044192184593596,95.703125,1.2934883832931519,730816.0,1.2934883832931519,134150.09239228396,815598.0710699668,4991,448,344,110,219,34,117,49,90,34,47,27,24
552,Jazz,226.04175525415258,0.0055711399763822556,51504,1.4752326980489643,18.235903259070195,0.03403019830997276,107.666015625,7.718165874481201,94622200.0,7.718165874481201,373082.1002865635,1952795.6134546036,2225,589,271,111,133,64,55,29,40,43,40,55,37
553,Jazz,39.95782192393627,0.0024153036065399647,52698,0.2785787424758819,23.150162339766503,0.01948905357159867,99.38401442307692,3.5593509674072266,4269539.0,3.5593509674072266,297896.82633122866,683494.9488869342,3128,886,355,101,49,65,51,46,58,44,68,65,73
554,Jazz,113.94194016580929,0.0033889166079461575,42978,0.684518789399393,16.87591950177825,0.02668181109938997,151.99908088235293,5.586493492126465,14697347.0,5.586493492126465,255560.9661998325,2018408.069796179,1705,749,260,139,88,72,50,56,76,46,60,56,55
555,Jazz,13.658380294078638,0.0014115266967564821,25045,0.15586928114104556,23.607863697037338,0.03129033359099852,123.046875,1.8485674858093262,1717351.5,1.8485674858093262,50272.39901070098,431964.4492742839,2638,492,611,204,82,67,70,51,52,58,52,32,38
556,Jazz,142.93644436636825,0.0035604899749159813,76460,1.0515302932121522,16.15726132856437,0.015283853376520308,123.046875,7.962762355804443,43468888.0,7.962762355804443,269838.3411043044,998370.9410575593,1284,313,125,86,54,49,58,47,46,48,54,63,61
